0,0.25843650102615356
1,0.11644303798675537
2,0.08107827603816986
3,0.06376690417528152
4,0.05269773676991463
5,0.049914173781871796
6,0.04301536828279495
7,0.03504317253828049
8,0.024475490674376488
9,0.02706965245306492
10,0.021018989384174347
11,0.0248377975076437
12,0.017822550609707832
13,0.02273324877023697
14,0.013205095194280148
15,0.01255116518586874
16,0.011116077192127705
17,0.011552734300494194
18,0.013863950967788696
19,0.010110372677445412
20,0.010493961162865162
21,0.009838066063821316
22,0.006913835182785988
23,0.007901052013039589
24,0.012289037927985191
25,0.01113991066813469
26,0.007198589853942394
27,0.00834609940648079
28,0.005682877730578184
29,0.0027101922314614058
30,0.006009388715028763
31,0.005334958899766207
32,0.0027269914280623198
33,0.0034367884509265423
34,0.0026081320829689503
35,0.003429823787882924
36,0.005325553007423878
37,0.0029154426883906126
38,0.0019839592278003693
39,0.011352953501045704
