0,0.18955323100090027
1,0.08517612516880035
2,0.06170225143432617
3,0.05614452436566353
4,0.0468636080622673
5,0.041498057544231415
6,0.03647824376821518
7,0.02429439127445221
8,0.021379444748163223
9,0.01814422942698002
10,0.01788916438817978
11,0.01915748231112957
12,0.013944638893008232
13,0.012436003424227238
14,0.012053266167640686
15,0.009649728424847126
16,0.00831944402307272
17,0.01023965422064066
18,0.007613081950694323
19,0.007962992414832115
20,0.007334096822887659
21,0.006671987473964691
22,0.0069779385812580585
23,0.006678149104118347
24,0.006536385044455528
25,0.008012955076992512
26,0.005246661137789488
27,0.0047136456705629826
28,0.005048837047070265
29,0.004251285921782255
30,0.005223764106631279
31,0.0041994089260697365
32,0.003915858920663595
33,0.0031386890914291143
34,0.0036582634784281254
35,0.0026702263858169317
36,0.0028450426179915667
37,0.003375805215910077
38,0.0036265358794480562
39,0.002514189574867487
40,0.002767950529232621
41,0.0023438490461558104
42,0.0024485778994858265
43,0.001775003271177411
44,0.002577663864940405
45,0.0033987935166805983
46,0.0023276330903172493
47,0.0024348644074052572
48,0.0021017175167798996
49,0.00240269023925066
50,0.00229041650891304
51,0.001649925485253334
52,0.0019272398203611374
53,0.002054219599813223
54,0.001965445699170232
55,0.001502484898082912
56,0.002830571960657835
57,0.0012660565553233027
58,0.0009321729303337634
59,0.0014268868835642934
60,0.001005246420390904
61,0.0013499706983566284
62,0.0011743203504011035
63,0.0017218415159732103
64,0.0013137012720108032
65,0.0014435102930292487
66,0.0010571782477200031
67,0.000837162893731147
68,0.0009486480848863721
69,0.0008893527556210756
70,0.0009464187314733863
71,0.0008607919444330037
72,0.0011432759929448366
73,0.0008830654551275074
74,0.0010130766313523054
75,0.0016401021275669336
76,0.0008277764427475631
77,0.0006867193151265383
78,0.0010100625222548842
79,0.0007618851959705353
80,0.0008536793757230043
81,0.00058222800726071
82,0.0009599024197086692
83,0.0009498197468928993
84,0.0007604839047417045
85,0.0007434588042087853
86,0.0019501594360917807
87,0.0006737487274222076
88,0.0019178384682163596
89,0.0012077108258381486
90,0.0020666313357651234
91,0.0018013020744547248
92,0.0011449719313532114
93,0.0010922006331384182
94,0.0007939678034745157
95,0.0012886029435321689
96,0.0015292288735508919
97,0.0007016722811385989
98,0.0005538791883736849
99,0.0004234461230225861
