0,1.0608173608779907
1,0.3620903789997101
2,0.24127481877803802
3,0.21771655976772308
4,0.1980384737253189
5,0.18746371567249298
6,0.15019288659095764
7,0.13252690434455872
8,0.13383249938488007
9,0.1308560073375702
10,0.1377616673707962
11,0.10925178974866867
12,0.10858367383480072
13,0.10358370840549469
14,0.09346597641706467
15,0.10068581998348236
16,0.07866033166646957
17,0.0876474380493164
18,0.07276639342308044
19,0.0726563110947609
20,0.07110444456338882
21,0.07435114681720734
22,0.06402076780796051
23,0.06030779331922531
24,0.0623629167675972
25,0.05908529460430145
26,0.05629722401499748
27,0.060625579208135605
28,0.05142226442694664
29,0.050329696387052536
30,0.05214569345116615
31,0.04810567945241928
32,0.04941628873348236
33,0.039791710674762726
34,0.0402567982673645
35,0.03990236297249794
36,0.035740356892347336
37,0.041401948779821396
38,0.03762342035770416
39,0.042574264109134674
40,0.03419368714094162
41,0.04053191840648651
42,0.03430115059018135
43,0.031898997724056244
44,0.03043401427567005
45,0.032964304089546204
46,0.030454574152827263
47,0.033662717789411545
48,0.029922567307949066
49,0.02788505330681801
50,0.022982671856880188
51,0.028401756659150124
52,0.025584392249584198
53,0.024173421785235405
54,0.02623347006738186
55,0.024589067324995995
56,0.025442061945796013
57,0.02709333226084709
58,0.02286829799413681
59,0.02485879510641098
60,0.021577641367912292
61,0.024799562990665436
62,0.021875247359275818
63,0.01645796000957489
64,0.019980017095804214
65,0.018538102507591248
66,0.020589035004377365
67,0.018314048647880554
68,0.0174026507884264
69,0.014295350760221481
70,0.016528695821762085
71,0.01725628599524498
72,0.015215235762298107
73,0.016352875158190727
74,0.01657850109040737
75,0.01499885506927967
76,0.0119507210329175
77,0.012791300192475319
78,0.013701442629098892
79,0.012059884145855904
80,0.01357407309114933
81,0.013636247254908085
82,0.011129162274301052
83,0.012412317097187042
84,0.011303606443107128
85,0.011186310090124607
86,0.010694142431020737
87,0.008886002004146576
88,0.009490192867815495
89,0.009051535278558731
90,0.009279965423047543
91,0.008187312632799149
92,0.011384851299226284
93,0.007625410333275795
94,0.008328229188919067
95,0.008501408621668816
96,0.008149821311235428
97,0.0066644055768847466
98,0.006922501605004072
99,0.007381408009678125
100,0.006786237005144358
101,0.00679877819493413
102,0.005394216161221266
103,0.0077681089751422405
104,0.007198805455118418
105,0.006195736117660999
106,0.005845606327056885
107,0.00517072482034564
108,0.004391827620565891
109,0.004661641549319029
110,0.004968384280800819
111,0.004989557433873415
112,0.004421725869178772
113,0.005214314442127943
114,0.004304587375372648
115,0.0048859999515116215
116,0.004034046083688736
117,0.0037514485884457827
118,0.0045368866994977
119,0.003490698989480734
120,0.0029778911266475916
121,0.004641997627913952
122,0.003081927075982094
123,0.00309306220151484
124,0.002850667340680957
125,0.00415242463350296
126,0.002650582930073142
127,0.0052171689458191395
128,0.0024742120876908302
129,0.0034981663338840008
130,0.0024400383699685335
131,0.003391837002709508
132,0.0027757235802710056
133,0.0022183533292263746
134,0.002735886722803116
135,0.0023858358617872
136,0.0017579036066308618
137,0.0019720373675227165
138,0.0024603542406111956
139,0.002086327178403735
140,0.0024773981422185898
141,0.0017305727815255523
142,0.0022849119268357754
143,0.00147306511644274
144,0.0016483275685459375
145,0.0018797613447532058
146,0.0012892340309917927
147,0.002240907633677125
148,0.0014628339558839798
149,0.0015788559103384614
