0,0.4755837619304657
1,0.11112391948699951
2,0.05703242868185043
3,0.03518020361661911
4,0.02284165658056736
5,0.014716241508722305
6,0.009779142215847969
7,0.00653982674703002
8,0.004315672907978296
9,0.002922714687883854
10,0.0019734783563762903
11,0.0012954261619597673
12,0.0008522745338268578
13,0.0005703059141524136
14,0.0003712741599883884
15,0.00029465436819009483
16,0.00019667568267323077
17,0.00013561871310230345
18,9.887720079859719e-05
19,6.60805162624456e-05
20,4.680381607613526e-05
21,3.082964394707233e-05
22,2.333183329028543e-05
23,1.578391675138846e-05
24,1.1224028639844619e-05
25,7.872862624935806e-06
26,5.338323717296589e-06
27,3.4995214264199603e-06
28,2.267833906444139e-06
29,1.891400074782723e-06
30,1.3844140767105273e-06
31,1.0097325002789148e-06
32,7.307700684577867e-07
33,6.796508387196809e-07
34,7.206716645669076e-07
35,9.195782695314847e-07
36,1.1434273119448335e-06
37,1.161711566055601e-06
38,1.303818862652406e-06
39,1.1743157983801211e-06
40,1.1775397297242307e-06
41,1.9481187791825505e-06
42,2.9509401429095306e-06
43,4.235167125443695e-06
44,7.072863354551373e-06
45,1.3964375284558628e-05
46,2.1460877178469673e-05
47,2.2805472326581366e-05
48,3.2550222385907546e-05
49,6.467924686148763e-05
50,0.00012771169713232666
51,0.00010260698763886467
52,0.00010658866813173518
53,0.000113196401798632
54,0.00013466866221278906
55,0.0001268083869945258
56,0.0001932151208166033
57,0.00023455696646124125
58,0.0003045581979677081
59,0.00034919724566861987
60,0.0003840923309326172
61,0.0005865000421181321
62,0.0007315760594792664
63,0.0007754733669571579
64,0.0009202450164593756
65,0.0010329090291634202
66,0.0013184441486373544
67,0.0015402358258143067
68,0.0015723772812634706
69,0.0018669958226382732
70,0.0017390954308211803
71,0.0016513059381395578
72,0.0013963246019557118
73,0.0010926234535872936
74,0.0011158306151628494
75,0.000941217178478837
76,0.0010281902505084872
77,0.000884861801750958
78,0.0011467074509710073
79,0.0012701726518571377
80,0.0015437506372109056
81,0.0009233597083948553
82,0.0009457964915782213
83,0.0010922672227025032
84,0.0011883358238264918
85,0.0011335356393828988
86,0.00132078118622303
87,0.001058257301338017
88,0.0011285936925560236
89,0.0012072698445990682
90,0.001182815758511424
91,0.001112097525037825
92,0.0009465047623962164
93,0.0006615390302613378
94,0.0004160657699685544
95,0.0003711155441123992
96,0.0002832506434060633
97,0.0002800519287120551
98,0.00019292221986688673
99,0.00016162132669705898
